contigName	contigLen	totalAvgDepth	sorted_for_coverage.bam	sorted_for_coverage.bam-var
k141_4419	15074	47.4116	47.4116	1553.75
k141_7186	2694	184.263	184.263	73608
k141_13068	1552	3.79529	3.79529	5.29352
k141_11451	79447	46.5853	46.5853	2565.63
k141_5561	81631	75.6895	75.6895	6854.17
k141_13070	1433	35.2401	35.2401	243.582
k141_1708	142235	60.7758	60.7758	2602.14
k141_6479	4893	41.315	41.315	335.391
k141_13317	80551	43.8501	43.8501	3174.82
k141_1517	8487	34.9294	34.9294	281.03
k141_8747	1018	2.50115	2.50115	6.78084
k141_5564	1015	58.8555	58.8555	1175.81
k141_5339	29177	197.744	197.744	28352.7
k141_2838	1052	2.77051	2.77051	7.66874
k141_1518	2009	5.26143	5.26143	20.2287
k141_5776	25307	43.7236	43.7236	1320.66
k141_3486	11589	321.129	321.129	470648
k141_1230	13781	47.7035	47.7035	2331.03
k141_5777	1021	3.33754	3.33754	5.96176
k141_10072	78770	159.875	159.875	33968.3
k141_347	37074	104.171	104.171	31252.5
k141_6213	3225	83.9561	83.9561	3572.66
k141_3035	11360	72.0297	72.0297	9685.04
k141_10073	1128	7.35787	7.35787	14.5882
k141_11452	5775	104.575	104.575	12866.7
k141_13318	5149	31.9376	31.9376	296.745
k141_11049	23048	157.485	157.485	57495.7
k141_10074	1583	19.552	19.552	987.307
k141_6484	4604	192.012	192.012	59392.8
k141_10076	1070	7.7413	7.7413	38.8253
k141_2360	17963	37.636	37.636	284.977
k141_14183	177506	65.6579	65.6579	7599.46
k141_2361	1023	10.827	10.827	64.274
k141_1001	2998	3.68855	3.68855	9.83121
k141_12390	59951	127.115	127.115	31571.2
k141_14184	1193	1.73346	1.73346	1.712
k141_8749	9398	95.7551	95.7551	4143.58
k141_13319	5360	73.0347	73.0347	2787.75
k141_5342	9618	42.7477	42.7477	865.808
k141_11265	58051	35.9319	35.9319	1321.31
k141_12203	1031	8.1521	8.1521	19.6633
k141_8333	33123	59.8176	59.8176	4416.3
k141_12391	1387	703.864	703.864	330597
k141_3037	7376	40.9769	40.9769	669.214
k141_8334	1099	9.40885	9.40885	36.0943
k141_14020	16298	43.9402	43.9402	692.192
k141_12392	1232	3.52957	3.52957	3.11707
k141_3040	1095	2.36931	2.36931	1.41325
k141_3487	12588	41.3169	41.3169	1101.48
k141_8986	55572	189.325	189.325	41051.3
k141_9689	13781	48.1365	48.1365	1149
k141_14025	1111	45.1946	45.1946	1229.33
k141_348	12318	38.48	38.4801	603.396
k141_8085	24841	122.287	122.287	113229
k141_8751	5193	64.9233	64.9233	2582.48
k141_13322	6213	38.791	38.7912	318.052
k141_5104	42413	91.0707	91.0707	25267
k141_14185	8148	251.578	251.578	57328
k141_13323	1304	5.31109	5.31109	10.8113
k141_1709	21723	6791.46	6791.46	1.12418e+08
k141_12626	49393	51.0705	51.0705	3833.08
k141_6216	14671	176.81	176.81	29952.3
k141_350	2856	7268.55	7268.55	2.5915e+07
k141_8089	1146	4.89759	4.89759	9.10104
k141_3044	3429	52.2287	52.2287	403.721
k141_8753	2771	47.6547	47.6547	635.256
k141_8987	4976	380.152	380.152	185944
k141_13762	94872	67.7898	67.7898	9412.98
k141_8553	23701	40.5335	40.5335	682.719
k141_8336	7233	61.5447	61.5447	2273.85
k141_351	1186	9.76448	9.76448	34.414
k141_11766	4360	90.6461	90.6461	6536.37
k141_3046	1451	33.4327	33.4327	163.438
k141_11268	10002	44.0962	44.0962	1239.18
k141_10601	53258	61.4084	61.4084	3179.04
k141_13330	1162	2.76087	2.76087	3.7667
k141_5778	20872	237.389	237.389	47675.6
k141_7187	26154	61.4108	61.4108	4192.96
k141_3489	9327	33.2759	33.2759	220.107
k141_13071	16517	112.325	112.325	12624.1
k141_11269	1727	81.1173	81.1173	1359.73
k141_8561	1186	2.77027	2.77027	5.94326
k141_3051	1513	3.96992	3.96992	7.37284
k141_11768	3790	48.1962	48.1962	1901.14
k141_11454	20628	54.4546	54.4546	1419.42
k141_6218	5623	160.29	160.29	40633.9
k141_10602	3698	92.4603	92.4603	8073.59
k141_3258	49916	235.993	235.993	111162
k141_792	30021	85.7725	85.7725	5546.59
k141_14408	45026	127.891	127.891	21998
k141_13072	3600	287.291	287.291	79090.3
k141_793	1208	2.54631	2.54631	2.12887
k141_14027	11137	39.4193	39.4194	747.34
k141_3259	1585	16.7868	16.7868	63.0913
k141_12817	97709	77.8536	77.8536	8455.22
k141_3053	3578	48.1672	48.1672	2827.9
k141_14028	1341	15.8774	15.8774	225.601
k141_357	6654	49.5181	49.5181	2689.01
k141_13073	2926	2.75396	2.75396	3.72358
k141_5107	11470	53.221	53.221	7529.69
k141_3055	1421	4.84894	4.84894	36.1047
k141_795	3569	5.9301	5.9301	41.8992
k141_12393	18117	39.7049	39.7049	713.58
k141_12627	12484	70.7416	70.7416	9915.77
k141_5108	1071	55.1379	55.1379	846.784
k141_360	1192	6.20154	6.20154	33.0852
k141_7193	3308	220.193	220.193	22183.9
k141_519	368918	50.3181	50.3181	3540.3
k141_1910	67249	103.51	103.51	9211.91
k141_3260	6084	49.152	49.152	833.383
k141_4651	154532	43.6453	43.6453	1946.89
k141_12629	1703	256.281	256.281	18729.5
k141_3056	2268	3.59821	3.59821	6.16868
k141_9691	1384	14.1613	14.1613	689.322
k141_5565	12178	53.6512	53.6512	2734.27
k141_1912	1225	4.99256	4.99256	16.5474
k141_3262	1406	2.96736	2.96815	3.99739
k141_210	93820	201.771	201.771	42705.5
k141_3058	1485	4.16255	4.16255	6.26665
k141_520	3978	68.8182	68.8182	10751.5
k141_361	1922	5.15181	5.15181	10.7805
k141_9695	1276	1.5373	1.53819	1.8363
k141_11050	34300	73.0677	73.0677	10756.8
k141_8344	14755	150.522	150.522	8453.15
k141_2841	36530	33.9581	33.9581	943.105
k141_9189	48309	55.3522	55.3522	2318.65
k141_362	2153	90.6146	90.6146	803.114
k141_8345	1150	5.623	5.623	13.5624
k141_3265	2763	3.92116	3.92116	8.92858
k141_522	3295	34.3774	34.3774	176.124
k141_5566	6432	54.1816	54.1816	2617.41
k141_10603	16173	52.4634	52.4634	3644.23
k141_363	2127	92.9236	92.9236	1192.04
k141_10077	33580	38.7322	38.7322	2814.79
k141_11054	2305	114.763	114.763	13893.5
k141_11457	11911	33.4004	33.4004	235.168
k141_6219	1071	2.59066	2.59066	3.00509
k141_4655	5763	129.88	129.88	25131.3
k141_13077	1415	4.37708	4.37708	6.60688
k141_7875	125937	41.8596	41.8596	2989.9
k141_6653	97444	53.327	53.327	2348.8
k141_14186	25136	46.7512	46.7512	3674.57
k141_365	1851	109.723	109.723	10336.7
k141_6654	1082	2.02682	2.02682	1.37523
k141_8562	20120	72.8789	72.8789	1675.75
k141_5346	13594	46.1877	46.1877	1334.09
k141_12818	17697	50.0747	50.0747	1078.94
k141_8353	1732	3.57965	3.57965	12.3323
k141_5780	22503	33.5368	33.5368	1119.44
k141_4179	144358	57.8782	57.8782	7009.92
k141_11056	3365	132.226	132.226	44793.4
k141_11769	20546	41.4445	41.4445	2976.11
k141_5110	13127	196.509	196.509	106950
k141_2843	6555	55.8067	55.8067	1436.29
k141_8563	1725	17.513	17.513	424.795
k141_8355	1039	3.40607	3.40607	3.73245
k141_5781	1411	2.59001	2.59001	3.22306
k141_3059	8683	158.551	158.551	17761.7
k141_5349	1204	3.62808	3.62808	5.54247
k141_11770	1265	1.77309	1.77309	0.730345
k141_211	11016	51.6842	51.6842	2754.43
k141_4424	47867	65.7275	65.7275	3980.43
k141_11459	4989	5.39078	5.39078	23.0364
k141_1003	36165	102.215	102.215	5061.75
k141_11772	1145	2.3799	2.3799	3.68451
k141_8092	21079	205.715	205.715	23472
k141_14193	2625	2.79636	2.79636	5.76366
k141_370	3793	25.3278	25.3278	122.524
k141_4425	2741	6.89502	6.89502	41.3915
k141_212	3429	36.1421	36.1421	262.35
k141_8356	5318	39.8603	39.8603	837.307
k141_13764	20348	59.2211	59.2211	5201.48
k141_1004	4203	36.9926	36.9926	292.283
k141_5783	6081	37.6764	37.6766	992.036
k141_8564	6658	31.7987	31.7987	152.449
k141_7197	3211	40.0987	40.0987	496.01
k141_1007	1250	6.26545	6.26545	39.5716
k141_5784	1136	6.93408	6.93408	32.2425
k141_8565	1513	1.32795	1.32795	1.51279
k141_8359	2295	39.1967	39.1967	142.879
k141_10082	10628	195.12	195.12	26664.6
k141_9698	1076	134.94	134.94	21740.8
k141_9699	1655	2.85581	2.85581	5.27776
k141_527	8919	92.0133	92.0133	14119.5
k141_375	2644	46.7751	46.7751	1018.7
k141_1014	1060	3.2978	3.2978	8.07735
k141_9700	1037	2.88839	2.88839	3.23244
k141_3060	8372	86.5304	86.5304	3854.37
k141_8993	37314	204.416	204.416	77128.7
k141_2362	48544	52.8392	52.8392	1420.55
k141_6222	4782	50.3333	50.3333	966.105
k141_376	1327	3.97961	3.97961	6.39585
k141_11057	14150	46.6437	46.6437	1903.58
k141_8994	1403	10.4765	10.4765	61.6315
k141_11058	2352	310.224	310.224	84499.9
k141_8995	2340	7.58265	7.58265	100.026
k141_7198	8119	42.7438	42.7438	718.371
k141_11271	36594	36.2797	36.2797	917.554
k141_6224	3039	89.369	89.369	24062.2
k141_8566	7181	88.4666	88.4666	10965.6
k141_7199	1253	7.05893	7.05893	15.8014
k141_8567	1024	74.5092	74.5092	2261.47
k141_14194	13409	5.70126	5.70126	29.0636
k141_6225	1899	30.1567	30.1567	544.627
k141_8571	1193	6.86577	6.86577	18.6806
k141_11272	4187	34.0476	34.0476	824.323
k141_8997	4282	195.777	195.777	28369.1
k141_14196	2787	31.248	31.248	226.726
k141_9702	7833	56.8234	56.8234	839.188
k141_9191	26810	63.7403	63.7403	6041.42
k141_796	28132	87.0617	87.0617	9522.42
k141_8575	1552	15.0806	15.0806	123.782
k141_11464	19992	80.0409	80.0409	12554.3
k141_11278	1034	92.3077	92.3077	3755.61
k141_11775	20790	74.7995	74.7995	3358.7
k141_4429	18617	38.7925	38.7925	2654.18
k141_11465	1136	10.0943	10.0943	137.222
k141_11776	1107	14.3386	14.3386	180.814
k141_8580	1079	4.67384	4.67384	5.7071
k141_11280	1524	3.34352	3.34352	5.96931
k141_8581	1128	75.3466	75.3466	1449.11
k141_1231	72197	68.7903	68.7903	8671.98
k141_9455	85797	87.97	87.97	11851.9
k141_11778	2127	6.32119	6.32119	217.613
k141_6488	68597	63.4646	63.4646	16294.5
k141_216	3335	40.0772	40.0772	356.85
k141_13331	51770	52.5292	52.5292	2887.17
k141_6490	1097	15.6399	15.6399	89.4002
k141_11780	1127	2.39918	2.39918	2.32616
k141_218	1117	4.67942	4.67942	16.2987
k141_5567	17931	71.6315	71.6315	7626.81
k141_1015	1031	2.55846	2.55846	3.40367
k141_4432	5121	44.9584	44.9584	796.579
k141_5111	31033	43.8739	43.8739	1352.94
k141_4180	31851	36.2139	36.2139	1103.13
k141_5112	1020	3.42299	3.42299	7.47565
k141_5571	1378	2.39332	2.39332	3.48414
k141_378	3588	40.4869	40.4869	990.385
k141_14029	42885	256.294	256.294	74905.1
k141_4181	1974	2.27193	2.27193	2.91451
k141_5351	35167	177.163	177.163	33983.4
k141_5116	1484	108.612	108.612	20332.1
k141_5352	1073	5.87432	5.87432	33.7911
k141_10607	40214	38.6689	38.669	1765.51
k141_3062	23215	106.443	106.443	7379.86
k141_10083	26189	76.8033	76.8033	10683.1
k141_6499	4170	1502.01	1502.01	1.21485e+07
k141_5117	1628	4.182	4.182	12.0135
k141_10808	98228	123.917	123.917	17805.1
k141_10085	1005	3.33684	3.33684	3.79975
k141_5118	1203	43.736	43.736	998.732
k141_6501	1283	5.27449	5.27537	39.0537
k141_8096	12651	37.9926	37.9926	655.311
k141_11781	9323	41.8162	41.8162	659.923
k141_10087	1099	2.75448	2.75448	4.05042
k141_7201	22627	42.4726	42.4726	946.409
k141_12630	49633	43.6983	43.6983	2812.55
k141_5119	1428	11.7003	11.7003	43.9345
k141_9002	17950	69.0535	69.0535	8350.28
k141_9192	18722	43.3326	43.3326	1295.63
k141_3064	3942	157.922	157.922	28230
k141_1520	74997	62.2127	62.2127	5336.94
k141_5120	1262	3.72032	3.72032	18.9631
k141_1710	70414	67.7357	67.7357	5262.67
k141_5572	8620	45.5904	45.5904	1244.56
k141_9193	1869	2.35195	2.35195	3.34347
k141_3066	1007	3.47841	3.47841	3.40637
k141_5360	1030	8.60455	8.60455	38.4532
k141_4433	11436	77.841	77.841	2656.58
k141_11784	3084	54.6568	54.6568	690.117
k141_1523	1474	2.5506	2.5506	2.68603
k141_7204	2182	92.3839	92.3839	2682.84
k141_4657	47207	154.413	154.413	25554.4
k141_5573	2051	9.70016	9.70016	315.743
k141_4434	1474	126.914	126.914	827.726
k141_1016	13106	216.337	216.337	22105.4
k141_8756	63332	58.427	58.427	4735.12
k141_4658	1861	6.03682	6.03682	189.248
k141_1715	2196	68.3416	68.3416	1145.97
k141_7205	2543	4.21688	4.21688	8.7243
k141_1524	2584	425.234	425.234	57312.1
k141_220	16104	200.416	200.416	25783.6
k141_1525	1139	4.54095	4.54095	12.3862
k141_1526	1116	2.56936	2.56936	15.1201
k141_4659	2811	68.6174	68.6174	796.644
k141_12636	6217	55.7173	55.7173	852.138
k141_5361	7513	70.7134	70.7134	13746.7
k141_12637	1069	32.4548	32.4559	736.177
k141_7208	2676	3.47783	3.47783	11.4837
k141_799	12946	41.9569	41.9569	679.873
k141_2629	167245	78.808	78.808	9668.64
k141_7209	1062	607.253	607.253	106008
k141_4660	3952	456.98	456.98	1.7166e+06
k141_2630	1510	11.1059	11.1059	388.755
k141_14199	29933	49.7989	49.7989	1672.27
k141_7211	1323	2.20716	2.20801	1.52666
k141_802	1556	15.0761	15.0761	395.877
k141_5363	2158	35.6663	35.6663	110.616
k141_6504	14200	66.929	66.9291	8557.79
k141_5364	1091	4.3847	4.3847	3.84333
k141_6655	22923	236.353	236.353	139320
k141_13333	23748	152.012	152.012	18769.3
k141_13080	26056	33.2752	33.2752	374.782
k141_8758	8766	44.0881	44.0881	797.478
k141_11281	29227	9016	9016	2.03559e+08
k141_5366	1020	2.98966	2.98966	5.61665
k141_14201	2596	3.13491	3.13491	8.06279
k141_3068	11980	62.3555	62.3555	2826.72
k141_8759	1168	1.38114	1.38114	1.41014
k141_223	2087	317.534	317.534	35031.9
k141_3722	114945	75.468	75.468	10141.9
k141_6507	2243	49.2456	49.2456	458.89
k141_5368	1256	1.6085	1.6085	2.42487
k141_8760	1140	1.63737	1.63737	1.60042
k141_11059	42985	219.679	219.679	87218.8
k141_4661	5834	36.7338	36.7338	210.173
k141_1021	7503	56.4587	56.4587	1941.19
k141_528	46660	40.6205	40.6205	2199.66
k141_5369	1418	12.7839	12.7839	134.763
k141_9006	10154	167.761	167.761	35997.5
k141_5785	49399	98.6338	98.6338	8967.7
k141_4662	1309	4.49525	4.49525	7.84433
k141_1232	32001	68.1162	68.1162	5479.5
k141_4663	1098	2.11392	2.11498	3.63089
k141_382	24009	34.7393	34.7393	1231.26
k141_12638	9682	113.241	113.241	25301.2
k141_5372	1103	8.94753	8.94753	30.5309
k141_5575	12134	45.8122	45.8122	4180.3
k141_8099	1946	90.3742	90.3742	2816.04
k141_1234	1006	2.0736	2.0736	11.418
k141_803	4188	110.34	110.34	6927.86
k141_3723	5023	66.3593	66.3593	1063.92
k141_806	1050	3.57556	3.57556	3.32578
k141_1236	1604	6.37758	6.37758	77.072
k141_6231	19216	202.534	202.534	37538.2
k141_7876	64155	60.7161	60.7161	3382.77
k141_13081	1789	2.27883	2.27883	7.97069
k141_5979	273938	48.3651	48.3651	5891.31
k141_4182	27990	43.1648	43.1648	4119.56
k141_8360	52977	38.2227	38.2227	1117.06
k141_807	1516	10.1567	10.1574	27.4734
k141_6508	7393	33.5481	33.5481	410.411
k141_1716	18622	54.5852	54.5853	5286.78
k141_13082	1040	3.30562	3.30562	5.60501
k141_13766	53235	112.207	112.207	12434.6
k141_6232	2022	263.551	263.551	35420.6
k141_13337	8427	50.6818	50.6818	860.595
k141_6656	4211	37.6708	37.6708	356.198
k141_224	8641	39.9583	39.9583	528.855
k141_1527	17067	44.5396	44.5396	1079.86
k141_14203	9150	71.4861	71.4861	7644.27
k141_11940	113114	48.8683	48.8683	4158.48
k141_13767	1690	5688.12	5688.12	1.2708e+08
k141_13085	1254	3.43841	3.43841	2.70154
k141_11287	8230	573.716	573.716	4.57929e+06
k141_2177	116232	83.2039	83.2039	11982.6
k141_5578	1544	9.98135	9.98135	110.678
k141_10089	22038	44.7608	44.7608	1965.13
k141_7215	7584	34.9595	34.9595	525.669
k141_8364	4130	180.532	180.532	11334.7
k141_13769	1059	96.9373	96.9373	1371.46
k141_13091	1342	5.99664	5.99664	30.9925
k141_3942	103733	44.4568	44.4568	2177.32
k141_9457	42506	51.5559	51.5559	2586.52
k141_12639	9990	39.1559	39.1559	564.331
k141_13338	5430	38.0756	38.0756	290.422
k141_4438	23291	160.167	160.167	71461.4
k141_13092	1504	1.26219	1.26219	2.12265
k141_13772	1188	2.87187	2.87187	2.8312
k141_13339	1306	7.28893	7.28893	16.5398
k141_8367	1460	6.66183	6.66183	23.5455
k141_3944	1296	32.9407	32.9407	111.034
k141_4440	1171	1.93144	1.93144	2.53843
k141_1238	9547	111.532	111.532	8393.84
k141_3266	75941	40.9206	40.9206	1795.89
k141_12641	1752	3.84644	3.84644	9.84778
k141_14409	90155	77.1663	77.1663	10223.8
k141_226	7249	130.428	130.428	7067.93
k141_8102	11922	58.4669	58.4669	9546.25
k141_3071	16723	54.7253	54.7253	3613.44
k141_8369	1391	3.32393	3.32393	5.44821
k141_13342	1222	5.83489	5.83489	20.2333
k141_1239	1386	45.4765	45.4765	260.724
k141_13773	2267	227.086	227.086	19761.8
k141_3268	1051	2.47281	2.47281	3.74286
k141_2845	67061	76.9393	76.9393	5681.59
k141_13774	1216	3.91276	3.91276	7.44121
k141_4665	15301	28.3281	28.3281	514.927
k141_12205	99282	78.0775	78.0775	11490.2
k141_13344	1256	1.65009	1.65009	1.10732
k141_227	2441	98.1449	98.1453	3526.74
k141_3270	1433	2.947	2.947	2.60093
k141_3074	1046	2.29911	2.29911	4.24337
k141_1241	2117	250.361	250.361	15812.6
k141_4892	148179	63.2658	63.2658	5661.72
k141_13345	1358	1.50248	1.50248	3.42506
k141_811	2958	16.3697	16.3697	208.695
k141_11063	1757	431.765	431.765	56475.1
k141_13346	1117	6.10651	6.10651	17.3892
k141_4893	1549	0.992137	0.992137	1.21098
k141_3273	1229	3.56441	3.56441	9.43157
k141_9459	7866	175.425	175.425	14712.5
k141_6510	14632	53.0884	53.0884	3645.39
k141_4894	1014	2.8588	2.8588	8.09589
k141_3945	1729	3.73084	3.73084	5.81912
k141_2180	11583	62.7659	62.7659	2177.65
k141_2634	27170	77.8181	77.8181	10022.8
k141_1243	3422	48.1235	48.1235	2213.16
k141_1721	1730	10.5051	10.5051	52.6325
k141_11067	2125	3.48405	3.48405	5.3907
k141_4897	1629	9.36173	9.36173	179.045
k141_9007	23552	4.84142	4.84142	17.035
k141_2367	64755	5.92285	5.92285	139.109
k141_813	4525	440.253	440.253	304224
k141_7218	13690	38.6874	38.6874	1297.77
k141_3076	6514	69.5079	69.508	5864.88
k141_8761	11347	287.66	287.66	71163.1
k141_10332	272512	57.9823	57.9823	4018
k141_4668	6352	28.2127	28.2127	165.144
k141_4898	2377	35.1626	35.1626	284.285
k141_1246	2898	2.29549	2.29549	3.25151
k141_6234	1486	4.28368	4.28368	8.95222
k141_13509	162745	77.2333	77.2333	11256.1
k141_532	17092	309.404	309.404	146400
k141_12207	8919	126.295	126.295	10508.4
k141_7219	2619	28.0421	28.0421	94.781
k141_10812	45905	200.509	200.509	98104.8
k141_814	3646	54.2025	54.2025	862.108
k141_8373	8741	82.7918	82.7918	4443.53
k141_1247	1745	107.818	107.818	6045.87
k141_13511	1019	2.04488	2.04488	1.5383
k141_533	1529	7.10805	7.10805	12.4332
k141_8764	1715	159.38	159.38	2502.2
k141_815	1266	1.47401	1.47401	2.02174
k141_7220	1761	65.5978	65.5978	626.546
k141_9865	167679	96.7645	96.7645	35176.7
k141_6659	21780	37.7052	37.7052	904.196
k141_816	1073	16.3976	16.3976	41.0512
k141_13513	1141	1.31988	1.31988	0.848078
k141_7221	1171	4.64838	4.64838	31.9007
k141_9460	9594	53.1144	53.1144	3001.78
k141_5980	10322	125.335	125.335	3469.3
k141_13093	16499	4.68218	4.68218	15.0402
k141_8376	1391	1.85415	1.85415	2.92468
k141_4902	2751	72.9881	72.9881	7324
k141_1248	2682	118.392	118.392	17924.3
k141_1023	29329	77.7993	77.7993	6854.5
k141_383	3433	5665.49	5665.49	6.43932e+07
k141_3490	114133	96.2024	96.2024	17237.4
k141_4903	1088	3.04584	3.04584	4.54326
k141_538	1257	3.03071	3.03071	2.83086
k141_12643	15638	69.4964	69.4964	2690.61
k141_3949	6686	489.207	489.207	182285
k141_13094	1459	56.6295	56.6295	876.755
k141_1025	1284	3.0485	3.0485	4.40804
k141_14032	54256	69.5732	69.5732	9131.33
k141_820	1555	3.15516	3.15516	2.8178
k141_1251	1143	12.6294	12.6294	107.501
k141_13095	1281	3.6985	3.6985	14.1046
k141_10823	1116	2.51656	2.51656	3.47279
k141_3492	1679	59.947	59.947	276.482
k141_14033	1303	33.8881	33.8881	470.688
k141_1915	105039	50.8653	50.8653	4256.69
k141_6511	4039	114.511	114.511	6710.7
k141_1027	1298	95.6829	95.6829	2824.83
k141_821	1581	3.76031	3.76031	10.8089
k141_8582	62973	79.033	79.033	24596.7
k141_10608	56516	104.793	104.793	13204.6
k141_7223	4074	30.1639	30.1639	269.544
k141_9194	48463	213.278	213.278	97961.1
k141_540	3022	2.95299	2.95299	7.58853
k141_1722	1415	2.73834	2.73834	4.8658
k141_8768	2101	67.8734	67.8734	580.797
k141_3078	9856	263.722	263.722	165157
k141_10611	1010	1.87093	1.87093	2.52
k141_12646	2096	2.89414	2.89414	6.83294
k141_7227	1042	1.55717	1.55717	1.38953
k141_2636	15065	114.844	114.844	8358.28
k141_9200	1193	1.74688	1.74688	2.55393
k141_10612	1210	7.35566	7.35566	19.9934
k141_3080	2003	1.83378	1.83378	2.14299
k141_3950	7557	27.0196	27.0196	93.7074
k141_5786	39303	65.7299	65.7299	7409.7
k141_13347	19293	41.9812	41.9812	611.408
k141_6664	2761	155.22	155.22	29263.2
k141_386	9068	88.741	88.741	10410.8
k141_9203	1626	1.85095	1.85095	1.60896
k141_8107	7377	198.018	198.018	21906.9
k141_7228	5276	72.357	72.357	2343.2
k141_1921	4128	145.368	145.368	10191.9
k141_11068	21190	49.6519	49.6519	3177.6
k141_4907	1168	3.49804	3.49804	3.52655
k141_7230	1239	16.2048	16.2048	62.4681
k141_6235	17955	44.0795	44.0795	661.279
k141_1923	1503	25.1197	25.1197	59.4663
k141_13358	1097	1.7075	1.7075	4.09088
k141_1924	1118	3.3626	3.3626	9.41439
k141_5581	32749	70.403	70.403	4586.3
k141_5373	44996	84.1087	84.1087	8479.85
k141_9867	18519	191.8	191.8	108792
k141_1730	6476	11.0329	11.0329	146.73
k141_11786	59238	60.9512	60.9512	3138.27
k141_12210	20390	208.378	208.378	61180.9
k141_5584	1744	5.13425	5.13425	8.55319
k141_5374	1260	5.74595	5.74595	17.6793
k141_4183	41534	153.248	153.248	34577.2
k141_10824	16059	5.76762	5.76762	47.2374
k141_7232	5044	98.2503	98.2503	8861.08
k141_9868	1775	3.21231	3.21231	6.11315
k141_1732	1028	107.91	107.91	733.899
k141_4184	1067	4.51908	4.51908	4.50755
k141_11943	39992	39.5646	39.5646	1246.89
k141_3729	45759	63.3521	63.3521	5887.86
k141_12212	2902	50.7475	50.7475	4515.38
k141_8770	14865	90.3941	90.3941	7335.46
k141_13514	9683	60.3043	60.3043	8121.15
k141_1736	1517	5193.7	5193.7	5.75805e+07
k141_12214	1015	2.56185	2.56185	6.3784
k141_6236	9298	28.9788	28.9788	258.107
k141_10826	4003	67.789	67.789	2065.2
k141_14036	10510	111.974	111.974	10929.2
k141_4911	3256	56.5608	56.5608	1171.98
k141_9206	12037	30.7535	30.7535	217.501
k141_7237	4001	56.9613	56.9613	1635.49
k141_10333	28796	71.1254	71.1254	17003.2
k141_9208	1252	12.9401	12.9401	93.7144
k141_10830	1030	6.89659	6.89659	24.9302
k141_4441	40254	54.9655	54.9655	3937.73
k141_388	13969	44.0064	44.0064	2783.97
k141_12217	3564	71.8307	71.8307	8411.99
k141_4669	32892	8.25622	8.25622	33915.4
k141_5376	9234	138.065	138.065	10805
k141_1928	11770	46.6522	46.6522	3984.83
k141_9214	1161	1.26311	1.26311	1.6416
k141_9215	1121	1.21009	1.21009	1.51664
k141_4442	4636	56.1966	56.1966	1726.98
k141_5586	5008	66.7688	66.7688	5648.01
k141_10090	51486	235.534	235.534	72542.3
k141_8108	1756	53.7403	53.7403	3414.86
k141_6238	9383	54.6648	54.6648	2610.51
k141_11946	9333	48.1314	48.1314	1279.36
k141_824	14381	40.2545	40.2545	1425.19
k141_3493	31297	38.0291	38.0291	2156.51
k141_13525	2172	4.84471	4.84471	26.3323
k141_10831	9140	82.3547	82.3547	3502.75
